ID,"Zeměpisná délka A","Zeměpisná délka B","Zeměpisná šířka A","Zeměpisná šířka B","Výška A","Výška B","Zisk antény A - DBI","Zisk antény B - DBI","Kmitočet A - MHz","Kmitočet B - MHz","Šířka zabraného pásma A","Šířka zabraného pásma B","Střední výkon A","Střední výkon B",Polarizace,Vzdálenost
13164,18.4442,18.4028,49.7872,49.8128,15,65,50.5,50.5,85750,75750,250,250,15,15,Vertikální,4.11
13165,16.9336,16.9261,49.7756,49.78,30,30,43.5,43.5,81250,71250,250,250,18,18,Vertikální,0.73
13166,14.9289,14.8917,48.8464,48.8486,18,36,46,46,71250,81250,250,250,18,18,Vertikální,2.73
13167,14.8917,14.9269,48.8486,48.8822,35,35,50.5,50.5,81250,71250,250,250,18,18,Vertikální,4.54
13168,15.5028,15.4642,50.2681,50.2783,20,30,43.5,50.5,81250,71250,250,250,18,18,Vertikální,2.97
13169,14.3353,14.3572,50.0525,50.0597,12,25,43.5,43.5,75500,85500,250,250,13,13,Horizontální,1.76
13170,13.2197,13.2514,49.7444,49.7811,15,30,46,50.5,82250,72250,250,250,18,18,Vertikální,4.67
13171,17.4703,17.4961,49.3117,49.32,32,39,50.5,50.5,82125,72125,2000,2000,11,11,Vertikální,2.09
13172,18.2353,18.2478,49.8056,49.7953,5,5,50.5,50.5,75375,85375,500,500,14,14,Horizontální,1.45
13173,14.4886,14.4906,49.3983,49.3983,15,20,43.5,43.5,81375,71375,500,500,13,13,Vertikální,0.14
13174,15.7492,15.7469,50.0328,50.03,12,35,43.5,43.5,81250,71250,250,250,18,18,Vertikální,0.35
13175,17.4161,17.4447,49.4519,49.4569,25,42,43.5,43.5,71250,81250,250,250,18,18,Vertikální,2.14
13176,14.4825,14.4881,50.1269,50.1278,10,36,46,46,81250,71250,250,250,11,11,Vertikální,0.41
13177,14.5247,14.5156,50.0517,50.0547,15,43,46,46,74500,84500,250,250,11,11,Vertikální,0.74
13178,12.9439,12.9486,50.315,50.3244,21,30,46,46,71250,81250,250,250,18,18,Vertikální,1.1
13179,15.0442,15.0414,50.1769,50.1919,15,55,46,46,71250,81250,250,250,11,11,Vertikální,1.68
13180,14.4908,14.56,48.9978,49.0039,50,50,50.5,50.5,71250,81250,250,250,18,18,Vertikální,5.09
13181,14.5,14.5086,50.1183,50.1022,37,20,43.5,43.5,71250,81250,250,250,15,15,Vertikální,1.89
13182,12.4019,12.3586,50.0919,50.0867,15,35,46,50.5,81250,71250,250,250,18,18,Vertikální,3.15
13183,14.4594,14.4625,50.0789,50.0836,35,30,46,46,71250,81250,250,250,15,15,Vertikální,0.57
13184,14.1458,14.1486,50.5364,50.5381,14,55,46,46,81250,71250,250,250,11,11,Vertikální,0.27
13185,14.1486,14.1208,50.5381,50.5361,55,25,50.5,46,71250,81250,250,250,11,11,Vertikální,1.98
13186,14.3311,14.3264,48.825,48.8294,12,25,46,46,71250,81250,250,250,11,11,Vertikální,0.6
13187,15.2839,15.2856,49.9611,49.9417,12,24,50.5,46,71250,81250,250,250,11,11,Vertikální,2.16
13188,15.0264,14.9722,50.5394,50.5225,32,31,50.5,50.5,71250,81250,250,250,16,16,Vertikální,4.27
13189,13.6467,13.6575,50.5119,50.5078,14,42,46,46,71250,81250,250,250,11,11,Vertikální,0.9
13190,14.9119,14.9169,50.425,50.4247,13,42,46,46,81250,71250,250,250,18,18,Vertikální,0.36
13191,14.9169,14.9494,50.4247,50.3875,42,35,50.5,50.5,71250,81250,250,250,18,18,Vertikální,4.73
13192,14.6175,14.6481,49.9692,49.9317,15,35,50.5,50.5,74125,84125,2000,2000,26,26,Vertikální,4.71
13193,14.4681,14.4567,50.1017,50.1031,11,80,46,46,71250,81250,250,250,11,11,Vertikální,0.83
13194,13.5989,13.6039,49.7372,49.7411,12,29,46,46,71750,81750,250,250,18,18,Vertikální,0.56
13195,15.5994,15.5844,49.6097,49.5944,17,55,43.5,43.5,81250,71250,250,250,18,18,Vertikální,2.01
13196,14.2328,14.2267,50.0633,50.0522,12,20,43.8,43.8,73875,83875,500,500,14,14,Horizontální,1.31
13197,16.6153,16.6186,49.1969,49.1969,26,35,43.5,43.5,84625,74625,1000,1000,15,15,Vertikální,0.24
13198,13.3258,13.3278,49.7272,49.7428,17,40,46,46,71375,81375,500,500,15,15,Vertikální,1.73
13199,18.0517,18.0747,49.2025,49.1781,8,40,46,46,71250,81250,250,250,18,18,Vertikální,3.19
13200,14.0892,14.1078,50.2272,50.2275,13,50,43.5,43.5,72500,82500,250,250,11,11,Horizontální,1.32
13201,13.7367,13.785,50.0922,50.0908,13,35,50.5,43.5,75750,85750,250,250,16,16,Vertikální,3.45
13202,13.785,13.7319,50.0908,50.1097,45,25,50.5,50.5,81625,71625,1000,1000,15,15,Vertikální,4.33
13203,14.0119,14.0044,50.6511,50.6464,14,42,46,46,81250,71250,250,250,18,18,Vertikální,0.75
13204,16.6239,16.6186,49.205,49.1969,25,41,43.8,43.8,84625,74625,1000,1000,13,13,Vertikální,0.97
13205,13.3453,13.3278,49.7403,49.7428,12,35,46,46,71250,81250,250,250,18,18,Vertikální,1.29
13206,15.7792,15.7808,50.0261,50.0331,12,43,43.5,43.5,71250,81250,250,250,18,18,Vertikální,0.78
13207,16.2753,16.275,50.1569,50.1442,12,35,43.5,43.5,71250,81250,250,250,18,18,Vertikální,1.42
13208,15.7506,15.7389,50.0472,50.0447,13,35,43.5,43.5,71750,81750,250,250,18,18,Vertikální,0.88
13209,14.5456,14.5006,50.7664,50.7772,14,38,46,50.5,81250,71250,250,250,18,18,Vertikální,3.39
13210,14.06,14.0514,50.6494,50.6506,14,35,46,46,71250,81250,250,250,18,18,Vertikální,0.62
13211,15.6272,15.6364,50.3678,50.3686,15,25,43.5,43.5,81750,71750,250,250,18,18,Vertikální,0.66
13212,14.3158,14.2644,50.0411,50.0456,14,22,50.5,50.5,83500,73500,250,250,14,14,Horizontální,3.7
13213,17.1181,17.1256,48.8533,48.855,15,40,43.5,43.5,75750,85750,250,250,18,18,Horizontální,0.58
13214,14.6239,14.6556,49.9672,49.9453,12,30,46,46,85250,75250,250,250,18,18,Vertikální,3.33
13215,14.4906,14.4936,50.1008,50.1047,21,18,44.6,44.6,73875,83875,500,500,4,4,Vertikální,0.48
13216,14.0067,14.0303,50.6806,50.6769,33,45,50.9,44.6,83875,73875,500,500,10,10,Vertikální,1.71
13217,14.5483,14.5583,50.1025,50.11,43,22,44.6,44.6,74375,84375,500,500,12,12,Vertikální,1.1
13218,14.6536,14.6942,50.0781,50.0719,26,36,50.9,50.9,73875,83875,500,500,9,9,Vertikální,2.97
13219,14.5097,14.5183,50.1389,50.1364,43,15,44.6,44.6,75687,85687,56,56,5,5,Vertikální,0.67
13220,17.2664,17.3,49.6125,49.63,36,26,50.3,50.3,75687,85687,56,56,10,10,Vertikální,3.11
13221,17.3,17.3394,49.63,49.6269,30,13,50.3,50.3,85625,75625,56,56,10,10,Vertikální,2.86
13222,15.175,15.1711,50.7167,50.7256,21,15,50.5,50.5,71375,81375,500,500,-4.3,-4.3,Vertikální,1.03
13223,15.1625,15.1536,50.7339,50.7469,35,29,50.5,50.5,84938,74938,125,125,-3.1,-3.1,Vertikální,1.58
13224,15.1675,15.1692,50.7353,50.7344,38,25,46.5,46.5,74938,84938,125,125,-6.4,-6.4,Vertikální,0.15
13225,15.1897,15.1836,50.7339,50.7306,51,38,50.5,46.5,85062,75062,125,125,-5.2,-5.2,Vertikální,0.57
13226,15.175,15.1683,50.7167,50.7239,21,21,50.5,50.5,75656,85656,28,28,-4.7,-4.7,Vertikální,0.93
13227,15.175,15.1642,50.7167,50.7286,21,5,50.5,50.5,75844,85844,28,28,-3.3,-3.3,Vertikální,1.53
13228,15.175,15.1592,50.7167,50.7261,21,26,50.5,50.5,75719,85719,28,28,-3.3,-3.3,Vertikální,1.53
13229,14.4728,14.4814,49.0006,48.9992,14,22,50.5,50.5,71500,81500,250,250,-5.5,-5.5,Vertikální,0.65
13230,14.4814,14.49,48.9992,48.9814,22,14,50.5,50.5,81250,71250,250,250,-1,-1,Vertikální,2.07
13231,14.4692,14.4511,50.1047,50.0811,25,116,50.5,50.5,75656,85656,56,56,2,2,Vertikální,2.92
13232,14.4508,14.4511,50.0933,50.0811,25,116,46.5,50.5,75719,85719,56,56,-0.4,-0.4,Vertikální,1.36
13233,14.3461,14.3606,50.0836,50.0861,37,21,44.6,44.6,71750,81750,250,250,12,12,Vertikální,1.07
13234,14.4647,14.4511,50.1319,50.1319,34,13,46.2,46.2,75625,85625,56,56,10,10,Vertikální,0.97
13235,14.5694,14.5736,50.8994,50.8761,35,14,50.3,46.2,75625,85625,56,56,14,14,Vertikální,2.61
13236,15.1431,15.1436,50.6853,50.6844,55,5,46.2,46.2,85687,75687,56,56,-10,-10,Vertikální,0.1
13237,15.8314,15.8267,50.2169,50.2119,30,15,46.2,46.2,75812,85812,56,56,5,5,Vertikální,0.65
13238,15.585,15.585,49.3992,49.4003,36,8,46.2,46.2,75812,85812,56,56,-10,-10,Vertikální,0.12
13239,17.9611,17.9683,49.3614,49.3575,35,12,44.6,44.6,72000,82000,250,250,9,9,Vertikální,0.68
13240,14.0947,14.0858,50.2447,50.2383,10,34,50.5,46.5,85844,75844,28,28,-3.6,-3.6,Vertikální,0.95
13241,13.8336,13.8611,49.7908,49.8142,31,15,50.5,46.5,85844,75844,56,56,2,2,Vertikální,3.26
13242,14.4814,14.5064,48.9992,48.9758,37,18,50.5,50.5,81375,71375,500,500,2,2,Vertikální,3.17
13243,14.3186,14.2886,50.0556,50.0542,30,20,50.5,50.5,83750,73750,250,250,5,5,Vertikální,2.15
13244,13.4331,13.4361,49.7453,49.7558,14,15,45.5,51,75125,85124,1000,1000,6,6,Vertikální,1.19
13245,14.4725,14.4933,50.0781,50.0906,70,15,50.5,50.5,81250,71250,250,250,4,4,Vertikální,2.03
13246,14.315,14.305,50.0894,50.0914,32,12,44.6,44.6,81250,71250,250,250,9,9,Vertikální,0.75
13247,12.6922,12.7097,49.9586,49.9522,62,36,44.6,50.9,83875,73875,500,500,9,9,Vertikální,1.44
13248,15.2225,15.2331,50.5833,50.5472,48,34,50.9,50.9,83875,73875,500,500,14,14,Vertikální,4.08
13249,14.4725,14.48,50.0781,50.0781,70,40,44.6,44.6,73875,83875,500,500,5,5,Vertikální,0.54
13250,14.2028,14.1814,50.6897,50.7617,37,35,50.9,50.9,83875,73875,500,500,18,18,Vertikální,8.14
13251,14.1325,14.1681,50.1333,50.1025,40,5,50.9,50.9,71250,81250,250,250,12,12,Vertikální,4.26
13252,14.2214,14.2336,50.7706,50.7764,45,30,44.6,44.6,73875,83875,500,500,11,11,Vertikální,1.08
13253,14.3497,14.3506,50.0889,50.1142,36,13,51,46.5,73875,83875,500,500,13,13,Vertikální,2.81
13254,15.0361,15.0556,50.1783,50.2017,46,33,50.9,50.9,73875,83875,500,500,10,10,Vertikální,2.94
13255,13.4114,13.4144,50.2278,50.2275,27,27,45,45,72000,82000,500,500,-45,-45,Vertikální,0.22
13256,16.6539,16.6481,49.6272,49.6356,10,10,43,43,74375,74375,500,500,5,5,Vertikální,1.02
13257,14.7181,14.7242,49.0858,49.0869,14,16,43,43,75375,85375,500,500,5,5,Vertikální,0.46
13258,14.0831,12.9439,50.2283,50.3081,40,30,50,50,82375,72375,500,500,0,0,Vertikální,81.45
13259,12.9486,12.9439,50.3133,50.3081,22,30,50,50,82375,72375,500,500,0,0,Vertikální,0.68
13260,14.0858,14.0831,50.2381,50.2308,30,20,50,50,82375,72375,500,500,0,0,Vertikální,0.83
13261,14.5989,14.5667,50.1119,50.1075,43,17,51,51,71250,81250,250,250,8,8,Vertikální,2.35
13262,14.4786,14.4817,50.0339,50.0375,38,14,46.2,46.2,75625,85625,56,56,3,3,Vertikální,0.46
13263,17.2942,17.2681,49.5889,49.5889,75,25,50.9,50.9,75000,85000,112,112,10,10,Vertikální,1.88
13264,16.1875,16.1214,50.4769,50.4825,15,38,51,51,83875,73875,500,500,15,15,Vertikální,4.72
13265,16.5544,16.5975,49.1783,49.1856,45,21,50.9,50.9,73875,83875,500,500,10,10,Vertikální,3.23
13266,14.3725,14.375,50.1044,50.0989,13,48,44.6,44.6,81250,71250,250,250,7,7,Vertikální,0.64
13267,16.6019,16.6011,49.14,49.1322,25,12,46.2,46.2,75687,85687,56,56,8,8,Vertikální,0.87
13268,15.8825,15.8786,49.2064,49.2042,28,14,46.2,46.2,75687,85687,56,56,0,0,Vertikální,0.38
13269,13.0231,13.0422,49.7283,49.7056,55,14,50.3,50.3,75687,85687,56,56,10,10,Vertikální,2.88
13270,15.6125,15.6797,50.6117,50.5842,25,34,50.9,50.9,73875,83875,500,500,16,16,Vertikální,5.64
13271,18.3339,18.3403,49.6739,49.6781,53,52,47,47,82000,72000,1750,1750,5,5,Vertikální,0.65
13272,16.4722,16.4586,49.7508,49.7553,31,29,47,51,82125,72125,2000,2000,20,20,Vertikální,1.1
13273,14.7072,14.7075,49.8875,49.89,15,7,49.5,49.5,74500,84500,1000,1000,2,2,Horizontální,0.28
13274,14.4275,14.4328,50.0839,50.0842,24,18,49.5,49.5,84500,74500,1000,1000,2,2,Horizontální,0.38
13275,14.8531,14.8503,50.0686,50.0486,24,15,51,51,74500,84500,1000,1000,2,2,Horizontální,2.23
13276,14.5167,14.5214,49.9669,49.9483,15,15,51,51,84500,74500,1000,1000,2,2,Horizontální,2.1
13277,14.5214,14.5167,49.9483,49.9433,15,15,49,49,72500,82500,1000,1000,2,2,Horizontální,0.65
13278,14.7072,14.6836,49.8875,49.8914,15,9,51,49.5,72500,82500,1000,1000,2,2,Horizontální,1.75
13279,14.5703,14.5575,49.9781,49.9842,15,9,49.5,49.5,72500,82500,1000,1000,2,2,Horizontální,1.14
13280,14.7081,14.6967,49.8522,49.8589,13,8,49.5,51.5,83000,73000,1000,1000,2,2,Horizontální,1.1
13281,14.4892,14.4275,50.1253,50.0839,86,24,51.5,49.5,84500,74500,1000,1000,2,2,Horizontální,6.36
13282,14.4275,14.4197,50.0839,50.0828,24,21,49.5,49.5,84500,74500,1000,1000,2,2,Horizontální,0.57
13283,14.8594,14.8603,49.9936,49.9903,22,15,49.5,49.5,72625,82625,1000,1000,2,2,Horizontální,0.38
13284,14.4072,14.4008,49.9981,50.0175,38,38,50.5,50.5,74500,84500,1000,1000,2,2,Vertikální,2.21
13285,13.3994,13.4211,50.4422,50.4514,14,56,47,47,83250,73250,250,250,0,0,Vertikální,1.84
13286,13.6267,13.6378,50.4439,50.4531,10,10,49,49,84625,74625,2000,2000,0,0,Vertikální,1.29
13287,14.8603,14.865,49.9903,49.9914,15,15,49.5,49.5,84500,74500,1000,1000,2,2,Horizontální,0.36
13288,14.4036,14.3758,50.0731,50.0797,15,46,46.5,50.5,85375,75375,500,500,2,2,Vertikální,2.12
13289,13.8597,13.8642,50.6389,50.6581,9,10,50.5,50.5,75844,85844,56,56,-0.2,-0.2,Vertikální,2.15
13290,13.8597,13.8744,50.6389,50.6622,8,12,50.5,50.5,75781,85781,56,56,2,2,Vertikální,2.79
13291,14.4886,14.4511,50.0767,50.0811,20,116,50.5,50.5,74750,84750,250,250,2,2,Vertikální,2.72
13292,14.4172,14.4511,50.0861,50.0811,23,116,50.5,50.5,75562,85562,112,112,1.2,1.2,Vertikální,2.48
13293,15.2789,15.2883,49.9725,49.95,33,8,50.9,50.9,85781,75781,28,28,0.8,0.8,Vertikální,2.59
13294,14.4339,14.4511,50.0917,50.0811,20,111,50.5,50.5,74750,84750,250,250,-2.4,-2.4,Vertikální,1.7
13295,14.3069,14.3678,50.2403,50.2544,42,12,51,51,71625,81625,250,250,2,2,Vertikální,4.6
13296,16.1167,16.1175,49.8061,49.8022,19,9,43,43,84375,74375,500,500,5,5,Vertikální,0.44
13297,14.0036,14.0033,50.6756,50.6494,35,19,50.5,50.5,75844,85844,55,55,2,2,Vertikální,2.9
13298,14.9142,14.9058,50.4111,50.4125,36,26,46,46,83500,73500,250,250,10,10,Horizontální,0.61
13299,14.4281,14.4253,50.0803,50.0792,31,27.5,46.5,46.5,83750,73750,250,250,0,0,Horizontální,0.23
13300,13.6417,13.6333,50.5108,50.5206,20,15,43,43,81875,71875,500,500,5,5,Vertikální,1.23
13301,14.7839,14.7447,50.1661,50.1589,35.7,40,50.5,50.5,81500,71500,250,250,14,14,Vertikální,2.9
13302,16.6611,16.6703,49.1975,49.2058,20,13,46,46,71500,81500,250,250,10,10,Vertikální,1.14
13303,14.9142,14.8917,50.4111,50.4086,36,27,46,46,83500,73500,250,250,15,15,Vertikální,1.62
13304,15.9222,15.9117,50.3506,50.3444,20.7,32,46,46,83500,73500,250,250,14,14,Vertikální,1.01
13305,16.5336,16.535,49.2989,49.3106,39.5,26,46.5,46.5,73000,83000,250,250,12,12,Vertikální,1.3
13306,16.5442,16.5336,49.2975,49.2989,38,23.8,46.5,46.5,84000,74000,250,250,8,8,Vertikální,0.78
13307,14.4358,14.4444,50.0675,50.0672,22.5,28,46.5,46.5,83000,73000,250,250,7,7,Vertikální,0.62
13308,14.6861,14.7036,50.1139,50.12,18.5,19,46.5,46.5,73000,83000,250,250,14,14,Vertikální,1.42
